label,script,command,result,elapsed_ms,ok,notok,total,plan_total
full-oracle-fd46d208-wave-2,t3702-add-edit.sh,t3702-add-edit.sh,PASS,821,3,0,3,3
full-oracle-fd46d208-wave-2,t3903-stash.sh,t3903-stash.sh,PASS,21046,143,2,145,145
full-oracle-fd46d208-wave-2,t3920-crlf-messages.sh,t3920-crlf-messages.sh,PASS,2113,18,0,18,18
full-oracle-fd46d208-wave-2,t4007-rename-3.sh,t4007-rename-3.sh,PASS,759,13,0,13,13
full-oracle-fd46d208-wave-2,t4015-diff-whitespace.sh,t4015-diff-whitespace.sh,PASS,9892,136,0,136,136
full-oracle-fd46d208-wave-2,t4024-diff-optimize-common.sh,t4024-diff-optimize-common.sh,PASS,835,2,0,2,2
full-oracle-fd46d208-wave-2,t4032-diff-inter-hunk-context.sh,t4032-diff-inter-hunk-context.sh,PASS,1881,38,0,38,38
full-oracle-fd46d208-wave-2,t4040-whitespace-status.sh,t4040-whitespace-status.sh,PASS,745,11,0,11,11
full-oracle-fd46d208-wave-2,t4048-diff-combined-binary.sh,t4048-diff-combined-binary.sh,PASS,2225,14,0,14,14
full-oracle-fd46d208-wave-2,t4056-diff-order.sh,t4056-diff-order.sh,PASS,1518,23,0,23,23
full-oracle-fd46d208-wave-2,t4064-diff-oidfind.sh,t4064-diff-oidfind.sh,PASS,1633,10,0,10,10
full-oracle-fd46d208-wave-2,t4072-diff-max-depth.sh,t4072-diff-max-depth.sh,PASS,2043,50,26,76,76
full-oracle-fd46d208-wave-2,t4105-apply-fuzz.sh,t4105-apply-fuzz.sh,PASS,689,9,0,9,9
full-oracle-fd46d208-wave-2,t4113-apply-ending.sh,t4113-apply-ending.sh,PASS,460,3,0,3,3
full-oracle-fd46d208-wave-2,t4121-apply-diffs.sh,t4121-apply-diffs.sh,PASS,551,2,0,2,2
full-oracle-fd46d208-wave-2,t4129-apply-samemode.sh,t4129-apply-samemode.sh,PASS,3519,23,0,23,23
full-oracle-fd46d208-wave-2,t4137-apply-submodule.sh,t4137-apply-submodule.sh,PASS,24527,24,4,28,28
full-oracle-fd46d208-wave-2,t4200-rerere.sh,t4200-rerere.sh,PASS,5850,36,0,36,36
full-oracle-fd46d208-wave-2,t4208-log-magic-pathspec.sh,t4208-log-magic-pathspec.sh,PASS,1723,21,0,21,21
full-oracle-fd46d208-wave-2,t4216-log-bloom.sh,t4216-log-bloom.sh,PASS,20521,165,0,165,165
full-oracle-fd46d208-wave-2,t5001-archive-attr.sh,t5001-archive-attr.sh,PASS,1013,44,0,44,44
full-oracle-fd46d208-wave-2,t5302-pack-index.sh,t5302-pack-index.sh,PASS,14449,36,0,36,36
full-oracle-fd46d208-wave-2,t5310-pack-bitmaps.sh,t5310-pack-bitmaps.sh,PASS,24365,237,0,237,237
full-oracle-fd46d208-wave-2,t5318-commit-graph.sh,t5318-commit-graph.sh,PASS,13952,110,0,110,110
full-oracle-fd46d208-wave-2,t5326-multi-pack-bitmaps.sh,t5326-multi-pack-bitmaps.sh,PASS,31089,357,0,357,357
full-oracle-fd46d208-wave-2,t5334-incremental-multi-pack-index.sh,t5334-incremental-multi-pack-index.sh,PASS,2901,22,0,22,22
full-oracle-fd46d208-wave-2,t5405-send-pack-rewind.sh,t5405-send-pack-rewind.sh,PASS,678,3,0,3,3
full-oracle-fd46d208-wave-2,t5501-fetch-push-alternates.sh,t5501-fetch-push-alternates.sh,PASS,5768,3,0,3,3
full-oracle-fd46d208-wave-2,t5510-fetch.sh,t5510-fetch.sh,PASS,67784,230,0,230,230
full-oracle-fd46d208-wave-2,t5518-fetch-exit-status.sh,t5518-fetch-exit-status.sh,PASS,703,3,0,3,3
full-oracle-fd46d208-wave-2,t5526-fetch-submodules.sh,t5526-fetch-submodules.sh,PASS,33657,56,0,56,56
full-oracle-fd46d208-wave-2,t5534-push-signed.sh,t5534-push-signed.sh,PASS,3419,13,0,13,13
full-oracle-fd46d208-wave-2,t5546-receive-limits.sh,t5546-receive-limits.sh,PASS,1336,17,0,17,17
full-oracle-fd46d208-wave-2,t5572-pull-submodule.sh,t5572-pull-submodule.sh,PASS,50720,61,8,69,69
full-oracle-fd46d208-wave-2,t5602-clone-remote-exec.sh,t5602-clone-remote-exec.sh,PASS,559,3,0,3,3
full-oracle-fd46d208-wave-2,t5611-clone-config.sh,t5611-clone-config.sh,PASS,1148,13,0,13,13
full-oracle-fd46d208-wave-2,t5619-clone-local-ambiguous-transport.sh,t5619-clone-local-ambiguous-transport.sh,PASS,1441,2,0,2,2
full-oracle-fd46d208-wave-2,t5705-session-id-in-capabilities.sh,t5705-session-id-in-capabilities.sh,PASS,3002,17,0,17,17
full-oracle-fd46d208-wave-2,t5811-proto-disable-git.sh,t5811-proto-disable-git.sh,PASS,1372,26,0,26,26
full-oracle-fd46d208-wave-2,t6002-rev-list-bisect.sh,t6002-rev-list-bisect.sh,PASS,3876,53,0,53,53
full-oracle-fd46d208-wave-2,t6010-merge-base.sh,t6010-merge-base.sh,PASS,3431,12,0,12,12
full-oracle-fd46d208-wave-2,t6019-rev-list-ancestry-path.sh,t6019-rev-list-ancestry-path.sh,PASS,1462,18,0,18,18
full-oracle-fd46d208-wave-2,t6060-merge-index.sh,t6060-merge-index.sh,PASS,1142,7,0,7,7
full-oracle-fd46d208-wave-2,t6114-keep-packs.sh,t6114-keep-packs.sh,PASS,578,3,0,3,3
full-oracle-fd46d208-wave-2,t6135-pathspec-with-attrs.sh,t6135-pathspec-with-attrs.sh,PASS,1395,37,0,37,37
full-oracle-fd46d208-wave-2,t6401-merge-criss-cross.sh,t6401-merge-criss-cross.sh,PASS,879,4,0,4,4
full-oracle-fd46d208-wave-2,t6409-merge-subtree.sh,t6409-merge-subtree.sh,PASS,1482,12,0,12,12
full-oracle-fd46d208-wave-2,t6418-merge-text-auto.sh,t6418-merge-text-auto.sh,PASS,1571,11,0,11,11
full-oracle-fd46d208-wave-2,t6427-diff3-conflict-markers.sh,t6427-diff3-conflict-markers.sh,PASS,1722,9,0,9,9
full-oracle-fd46d208-wave-2,t6435-merge-sparse.sh,t6435-merge-sparse.sh,PASS,551,6,0,6,6
full-oracle-fd46d208-wave-2,t6601-path-walk.sh,t6601-path-walk.sh,PASS,5085,36,0,36,36
full-oracle-fd46d208-wave-2,t7008-filter-branch-null-sha1.sh,t7008-filter-branch-null-sha1.sh,PASS,2067,6,0,6,6
full-oracle-fd46d208-wave-2,t7062-wtstatus-ignorecase.sh,t7062-wtstatus-ignorecase.sh,PASS,295,1,0,1,1
full-oracle-fd46d208-wave-2,t7106-reset-unborn-branch.sh,t7106-reset-unborn-branch.sh,PASS,477,7,0,7,7
full-oracle-fd46d208-wave-2,t7301-clean-interactive.sh,t7301-clean-interactive.sh,PASS,685,23,0,23,23
full-oracle-fd46d208-wave-2,t7409-submodule-detached-work-tree.sh,t7409-submodule-detached-work-tree.sh,PASS,1659,3,0,3,3
full-oracle-fd46d208-wave-2,t7419-submodule-set-branch.sh,t7419-submodule-set-branch.sh,PASS,2954,9,0,9,9
full-oracle-fd46d208-wave-2,t7450-bad-git-dotfiles.sh,t7450-bad-git-dotfiles.sh,PASS,5155,50,0,50,50
full-oracle-fd46d208-wave-2,t7507-commit-verbose.sh,t7507-commit-verbose.sh,PASS,2904,45,0,45,45
full-oracle-fd46d208-wave-2,t7515-status-symlinks.sh,t7515-status-symlinks.sh,PASS,429,3,0,3,3
full-oracle-fd46d208-wave-2,t7525-status-rename.sh,t7525-status-rename.sh,PASS,589,15,0,15,15
full-oracle-fd46d208-wave-2,t7605-merge-resolve.sh,t7605-merge-resolve.sh,PASS,930,4,0,4,4
full-oracle-fd46d208-wave-2,t7614-merge-signoff.sh,t7614-merge-signoff.sh,PASS,692,4,0,4,4
full-oracle-fd46d208-wave-2,t7810-grep.sh,t7810-grep.sh,PASS,6571,264,0,264,264
full-oracle-fd46d208-wave-2,t7900-maintenance.sh,t7900-maintenance.sh,PASS,12272,75,0,75,75
full-oracle-fd46d208-wave-2,t8008-blame-formats.sh,t8008-blame-formats.sh,PASS,478,5,0,5,5
full-oracle-fd46d208-wave-2,t8020-last-modified.sh,t8020-last-modified.sh,PASS,2453,28,0,28,28
full-oracle-fd46d208-wave-2,t9303-fast-import-compression.sh,t9303-fast-import-compression.sh,PASS,1163,16,0,16,16
full-oracle-fd46d208-wave-2,t9902-completion.sh,t9902-completion.sh,PASS,10920,260,3,263,263
full-oracle-fd46d208-wave-3,t0002-gitfile.sh,t0002-gitfile.sh,PASS,846,14,0,14,14
full-oracle-fd46d208-wave-3,t0010-racy-git.sh,t0010-racy-git.sh,PASS,5615,10,0,10,10
