label,script,command,result,elapsed_ms,ok,notok,total,plan_total
matrix-20260722-oracle-d65a513c-wave-2,t5302-pack-index.sh,t5302-pack-index.sh,PASS,12847,36,0,36,36
matrix-20260722-oracle-d65a513c-wave-2,t5310-pack-bitmaps.sh,t5310-pack-bitmaps.sh,PASS,22241,237,0,237,237
matrix-20260722-oracle-d65a513c-wave-2,t5318-commit-graph.sh,t5318-commit-graph.sh,PASS,12687,110,0,110,110
matrix-20260722-oracle-d65a513c-wave-2,t5326-multi-pack-bitmaps.sh,t5326-multi-pack-bitmaps.sh,PASS,28555,357,0,357,357
matrix-20260722-oracle-d65a513c-wave-2,t5334-incremental-multi-pack-index.sh,t5334-incremental-multi-pack-index.sh,PASS,2327,22,0,22,22
matrix-20260722-oracle-d65a513c-wave-2,t5405-send-pack-rewind.sh,t5405-send-pack-rewind.sh,PASS,587,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-2,t5501-fetch-push-alternates.sh,t5501-fetch-push-alternates.sh,PASS,5572,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-2,t5510-fetch.sh,t5510-fetch.sh,PASS,63574,230,0,230,230
matrix-20260722-oracle-d65a513c-wave-2,t5518-fetch-exit-status.sh,t5518-fetch-exit-status.sh,PASS,588,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-2,t5526-fetch-submodules.sh,t5526-fetch-submodules.sh,PASS,29522,56,0,56,56
matrix-20260722-oracle-d65a513c-wave-2,t5534-push-signed.sh,t5534-push-signed.sh,PASS,2894,13,0,13,13
matrix-20260722-oracle-d65a513c-wave-2,t5546-receive-limits.sh,t5546-receive-limits.sh,PASS,1143,17,0,17,17
matrix-20260722-oracle-d65a513c-wave-2,t5572-pull-submodule.sh,t5572-pull-submodule.sh,PASS,44739,61,8,69,69
matrix-20260722-oracle-d65a513c-wave-2,t5602-clone-remote-exec.sh,t5602-clone-remote-exec.sh,PASS,534,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-2,t5611-clone-config.sh,t5611-clone-config.sh,PASS,1045,13,0,13,13
matrix-20260722-oracle-d65a513c-wave-2,t5619-clone-local-ambiguous-transport.sh,t5619-clone-local-ambiguous-transport.sh,PASS,1316,2,0,2,2
matrix-20260722-oracle-d65a513c-wave-2,t5705-session-id-in-capabilities.sh,t5705-session-id-in-capabilities.sh,PASS,2673,17,0,17,17
matrix-20260722-oracle-d65a513c-wave-2,t5811-proto-disable-git.sh,t5811-proto-disable-git.sh,PASS,1148,26,0,26,26
matrix-20260722-oracle-d65a513c-wave-2,t6002-rev-list-bisect.sh,t6002-rev-list-bisect.sh,PASS,3435,53,0,53,53
matrix-20260722-oracle-d65a513c-wave-2,t6010-merge-base.sh,t6010-merge-base.sh,PASS,3230,12,0,12,12
matrix-20260722-oracle-d65a513c-wave-2,t6019-rev-list-ancestry-path.sh,t6019-rev-list-ancestry-path.sh,PASS,1289,18,0,18,18
matrix-20260722-oracle-d65a513c-wave-2,t6060-merge-index.sh,t6060-merge-index.sh,PASS,963,7,0,7,7
matrix-20260722-oracle-d65a513c-wave-2,t6114-keep-packs.sh,t6114-keep-packs.sh,PASS,487,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-2,t6135-pathspec-with-attrs.sh,t6135-pathspec-with-attrs.sh,PASS,1179,37,0,37,37
matrix-20260722-oracle-d65a513c-wave-2,t6401-merge-criss-cross.sh,t6401-merge-criss-cross.sh,PASS,744,4,0,4,4
matrix-20260722-oracle-d65a513c-wave-2,t6409-merge-subtree.sh,t6409-merge-subtree.sh,PASS,1305,12,0,12,12
matrix-20260722-oracle-d65a513c-wave-2,t6418-merge-text-auto.sh,t6418-merge-text-auto.sh,PASS,1365,11,0,11,11
matrix-20260722-oracle-d65a513c-wave-2,t6427-diff3-conflict-markers.sh,t6427-diff3-conflict-markers.sh,PASS,1450,9,0,9,9
matrix-20260722-oracle-d65a513c-wave-2,t6435-merge-sparse.sh,t6435-merge-sparse.sh,PASS,455,6,0,6,6
matrix-20260722-oracle-d65a513c-wave-2,t6601-path-walk.sh,t6601-path-walk.sh,PASS,4446,36,0,36,36
